,positive,trust,anticipation,joy,negative,sadness,anger,fear,surprise,disgust,outcome
1190,42.0,30.0,18.0,8.0,54.0,17.0,18.0,36.0,22.0,8.0,1
1191,46.0,33.0,13.0,17.0,18.0,6.0,11.0,12.0,10.0,8.0,0
1192,166.0,136.0,43.0,43.0,52.0,25.0,27.0,40.0,50.0,21.0,0
1193,21.0,28.0,8.0,5.0,12.0,2.0,2.0,4.0,6.0,1.0,0
1194,64.0,23.0,25.0,8.0,43.0,16.0,11.0,14.0,9.0,9.0,1
1195,186.0,158.0,49.0,39.0,43.0,20.0,32.0,48.0,28.0,15.0,0
1196,46.0,33.0,13.0,17.0,18.0,6.0,11.0,12.0,10.0,8.0,0
1197,166.0,136.0,43.0,43.0,52.0,25.0,27.0,40.0,50.0,21.0,0
1198,21.0,28.0,8.0,5.0,12.0,2.0,2.0,4.0,6.0,1.0,0
1199,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1200,10.0,9.0,2.0,1.0,8.0,2.0,4.0,2.0,1.0,5.0,1
1201,14.0,8.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,0.0,1
1202,54.0,47.0,16.0,17.0,48.0,23.0,28.0,36.0,21.0,13.0,0
1203,63.0,53.0,7.0,5.0,10.0,3.0,10.0,11.0,7.0,3.0,1
1204,64.0,23.0,25.0,8.0,43.0,16.0,11.0,14.0,9.0,9.0,1
1205,186.0,158.0,49.0,39.0,43.0,20.0,32.0,48.0,28.0,15.0,0
1206,10.0,10.0,4.0,2.0,11.0,5.0,6.0,8.0,3.0,1.0,1
1207,142.0,112.0,36.0,30.0,77.0,40.0,45.0,49.0,22.0,21.0,1
1208,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0
1209,15.0,13.0,4.0,1.0,7.0,3.0,4.0,4.0,4.0,0.0,1
1210,132.0,124.0,49.0,38.0,38.0,13.0,23.0,28.0,30.0,10.0,0
1211,41.0,22.0,16.0,13.0,17.0,6.0,10.0,17.0,7.0,5.0,1
1212,174.0,139.0,104.0,59.0,179.0,157.0,17.0,37.0,5.0,4.0,0
1213,22.0,36.0,2.0,2.0,14.0,2.0,4.0,1.0,4.0,7.0,1
1214,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0
1215,15.0,13.0,4.0,1.0,7.0,3.0,4.0,4.0,4.0,0.0,1
1216,132.0,124.0,49.0,38.0,38.0,13.0,23.0,28.0,30.0,10.0,0
1217,41.0,22.0,16.0,13.0,17.0,6.0,10.0,17.0,7.0,5.0,1
1218,174.0,139.0,104.0,59.0,179.0,157.0,17.0,37.0,5.0,4.0,0
1219,10.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1220,23.0,16.0,7.0,7.0,7.0,4.0,4.0,8.0,13.0,1.0,0
1221,13.0,17.0,2.0,2.0,5.0,2.0,2.0,6.0,3.0,1.0,0
1222,33.0,30.0,2.0,4.0,3.0,0.0,3.0,3.0,7.0,0.0,0
1223,74.0,48.0,24.0,17.0,34.0,12.0,19.0,26.0,13.0,7.0,0
1224,10.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1225,23.0,16.0,7.0,7.0,7.0,4.0,4.0,8.0,13.0,1.0,0
1226,13.0,17.0,2.0,2.0,5.0,2.0,2.0,6.0,3.0,1.0,0
1227,16.0,14.0,5.0,3.0,6.0,1.0,3.0,3.0,6.0,5.0,0
1228,112.0,85.0,40.0,27.0,57.0,32.0,27.0,30.0,29.0,14.0,0
1229,37.0,36.0,2.0,3.0,19.0,5.0,4.0,16.0,10.0,0.0,0
1230,46.0,11.0,5.0,4.0,6.0,1.0,4.0,6.0,33.0,1.0,0
1231,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1232,28.0,13.0,21.0,10.0,52.0,26.0,19.0,38.0,14.0,20.0,0
1233,12.0,21.0,10.0,6.0,4.0,0.0,0.0,3.0,2.0,0.0,0
1234,16.0,10.0,4.0,1.0,8.0,5.0,3.0,9.0,5.0,4.0,0
1235,41.0,16.0,10.0,8.0,7.0,5.0,3.0,2.0,10.0,0.0,1
1236,13.0,12.0,6.0,6.0,9.0,6.0,0.0,1.0,8.0,0.0,0
1237,253.0,191.0,121.0,103.0,116.0,64.0,64.0,72.0,52.0,38.0,1
1238,21.0,9.0,5.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,1
1239,19.0,13.0,8.0,6.0,3.0,1.0,2.0,1.0,2.0,0.0,1
1240,102.0,117.0,24.0,23.0,51.0,15.0,28.0,31.0,36.0,17.0,1
1241,20.0,15.0,8.0,7.0,11.0,7.0,4.0,10.0,12.0,4.0,0
1242,11.0,10.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,0
1243,17.0,10.0,9.0,6.0,15.0,9.0,6.0,5.0,6.0,1.0,0
1244,16.0,9.0,4.0,2.0,6.0,3.0,2.0,3.0,3.0,1.0,0
1245,35.0,20.0,18.0,14.0,33.0,26.0,16.0,25.0,7.0,7.0,0
1246,6.0,3.0,1.0,2.0,5.0,5.0,4.0,5.0,0.0,3.0,0
1247,54.0,24.0,33.0,9.0,44.0,16.0,17.0,34.0,22.0,8.0,0
1248,12.0,7.0,3.0,3.0,9.0,6.0,4.0,8.0,2.0,4.0,0
1249,23.0,17.0,4.0,5.0,25.0,12.0,8.0,8.0,8.0,10.0,0
1250,7.0,4.0,2.0,2.0,6.0,3.0,3.0,8.0,2.0,5.0,0
1251,15.0,9.0,4.0,3.0,7.0,3.0,3.0,1.0,5.0,2.0,1
1252,23.0,17.0,4.0,5.0,25.0,12.0,8.0,8.0,8.0,10.0,0
1253,41.0,32.0,12.0,10.0,6.0,5.0,1.0,2.0,2.0,2.0,1
1254,17.0,14.0,4.0,3.0,24.0,3.0,17.0,19.0,9.0,8.0,0
1255,44.0,26.0,11.0,9.0,12.0,2.0,7.0,10.0,18.0,1.0,0
1256,26.0,19.0,19.0,12.0,29.0,16.0,9.0,11.0,5.0,8.0,0
1257,6.0,3.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,0
1258,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1259,35.0,19.0,10.0,9.0,12.0,7.0,7.0,7.0,12.0,6.0,0
1260,149.0,113.0,52.0,58.0,75.0,41.0,40.0,48.0,16.0,14.0,0
1261,21.0,12.0,6.0,3.0,25.0,8.0,3.0,14.0,6.0,7.0,0
1262,17.0,9.0,7.0,5.0,12.0,5.0,9.0,8.0,1.0,3.0,0
1263,45.0,26.0,20.0,22.0,23.0,16.0,11.0,17.0,2.0,12.0,0
1264,33.0,23.0,10.0,16.0,27.0,15.0,23.0,17.0,13.0,14.0,0
1265,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0
1266,15.0,7.0,8.0,4.0,11.0,6.0,8.0,9.0,1.0,3.0,0
1267,19.0,17.0,7.0,8.0,22.0,8.0,3.0,10.0,4.0,3.0,0
1268,3.0,2.0,0.0,0.0,8.0,3.0,5.0,4.0,3.0,4.0,0
1269,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0
1270,22.0,23.0,4.0,5.0,11.0,4.0,8.0,10.0,8.0,4.0,0
1271,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0
1272,45.0,26.0,20.0,22.0,23.0,16.0,11.0,17.0,2.0,12.0,0
1273,33.0,23.0,10.0,16.0,27.0,15.0,23.0,17.0,13.0,14.0,0
1274,15.0,7.0,8.0,4.0,11.0,6.0,8.0,9.0,1.0,3.0,0
1275,32.0,26.0,9.0,7.0,40.0,19.0,16.0,23.0,3.0,11.0,0
1276,78.0,47.0,17.0,12.0,13.0,2.0,5.0,4.0,3.0,0.0,1
1277,33.0,23.0,10.0,16.0,27.0,15.0,23.0,17.0,13.0,14.0,0
1278,15.0,7.0,8.0,4.0,11.0,6.0,8.0,9.0,1.0,3.0,0
1279,32.0,26.0,9.0,7.0,40.0,19.0,16.0,23.0,3.0,11.0,0
1280,78.0,47.0,17.0,12.0,13.0,2.0,5.0,4.0,3.0,0.0,1
1281,15.0,9.0,5.0,3.0,14.0,9.0,9.0,11.0,4.0,5.0,0
1282,31.0,25.0,6.0,5.0,20.0,6.0,5.0,9.0,10.0,3.0,1
1283,48.0,43.0,14.0,11.0,38.0,20.0,11.0,22.0,7.0,6.0,0
1284,47.0,49.0,14.0,9.0,7.0,1.0,4.0,3.0,2.0,1.0,1
1285,7.0,4.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,4.0,0
1286,48.0,43.0,14.0,11.0,38.0,20.0,11.0,22.0,7.0,6.0,0
1287,47.0,49.0,14.0,9.0,7.0,1.0,4.0,3.0,2.0,1.0,1
1288,7.0,4.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,4.0,0
1289,21.0,18.0,11.0,9.0,25.0,13.0,13.0,16.0,3.0,11.0,0
1290,15.0,13.0,4.0,5.0,15.0,10.0,5.0,10.0,4.0,3.0,0
1291,34.0,19.0,19.0,6.0,22.0,8.0,3.0,9.0,7.0,3.0,0
1292,20.0,18.0,10.0,4.0,15.0,9.0,6.0,9.0,10.0,2.0,0
1293,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1294,9.0,2.0,7.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1
1295,20.0,16.0,1.0,5.0,5.0,3.0,1.0,3.0,7.0,1.0,0
1296,20.0,19.0,6.0,5.0,10.0,6.0,5.0,7.0,11.0,4.0,0
1297,235.0,164.0,79.0,64.0,93.0,41.0,54.0,66.0,10.0,26.0,1
1298,16.0,11.0,11.0,7.0,17.0,10.0,7.0,5.0,3.0,3.0,0
1299,11.0,12.0,3.0,2.0,12.0,6.0,10.0,6.0,8.0,6.0,0
1300,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1301,21.0,16.0,9.0,3.0,13.0,9.0,3.0,6.0,5.0,3.0,1
1302,80.0,72.0,41.0,35.0,9.0,0.0,1.0,7.0,21.0,3.0,0
1303,20.0,8.0,1.0,2.0,3.0,1.0,3.0,3.0,13.0,1.0,0
1304,38.0,27.0,14.0,14.0,27.0,14.0,13.0,15.0,8.0,9.0,1
1305,19.0,16.0,4.0,1.0,8.0,4.0,9.0,13.0,5.0,2.0,0
1306,18.0,15.0,6.0,6.0,7.0,4.0,4.0,4.0,9.0,3.0,0
1307,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
1308,36.0,30.0,15.0,16.0,12.0,7.0,9.0,7.0,15.0,6.0,0
1309,22.0,18.0,8.0,8.0,0.0,0.0,0.0,1.0,5.0,0.0,0
1310,38.0,24.0,8.0,8.0,5.0,2.0,4.0,5.0,15.0,2.0,0
1311,70.0,51.0,20.0,19.0,26.0,9.0,11.0,18.0,6.0,3.0,1
1312,10.0,10.0,1.0,0.0,10.0,5.0,4.0,6.0,3.0,0.0,1
1313,39.0,28.0,4.0,4.0,9.0,5.0,3.0,4.0,12.0,1.0,0
1314,22.0,18.0,8.0,8.0,0.0,0.0,0.0,1.0,5.0,0.0,0
1315,38.0,24.0,8.0,8.0,5.0,2.0,4.0,5.0,15.0,2.0,0
1316,70.0,51.0,20.0,19.0,26.0,9.0,11.0,18.0,6.0,3.0,1
1317,99.0,87.0,45.0,23.0,63.0,28.0,29.0,37.0,25.0,10.0,1
1318,121.0,77.0,46.0,40.0,65.0,32.0,32.0,37.0,26.0,10.0,0
1319,10.0,10.0,7.0,5.0,17.0,11.0,11.0,11.0,5.0,5.0,0
1320,26.0,22.0,6.0,9.0,5.0,3.0,0.0,2.0,6.0,0.0,0
1321,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0
1322,7.0,8.0,7.0,2.0,6.0,4.0,1.0,3.0,5.0,1.0,0
1323,13.0,8.0,4.0,4.0,15.0,8.0,11.0,13.0,4.0,6.0,0
1324,29.0,21.0,9.0,13.0,27.0,15.0,24.0,17.0,12.0,15.0,0
1325,26.0,24.0,12.0,6.0,23.0,12.0,11.0,20.0,20.0,9.0,0
1326,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0
1327,9.0,4.0,3.0,4.0,6.0,6.0,3.0,1.0,3.0,0.0,1
1328,11.0,10.0,5.0,1.0,12.0,8.0,7.0,10.0,4.0,4.0,0
1329,21.0,17.0,7.0,6.0,13.0,4.0,6.0,7.0,17.0,4.0,0
1330,9.0,12.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,0.0,1
1331,23.0,22.0,11.0,7.0,28.0,14.0,15.0,35.0,9.0,9.0,0
1332,379.0,360.0,197.0,97.0,397.0,232.0,316.0,359.0,119.0,130.0,0
1333,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1334,9.0,12.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,0.0,1
1335,23.0,22.0,11.0,7.0,28.0,14.0,15.0,35.0,9.0,9.0,0
1336,379.0,360.0,197.0,97.0,397.0,232.0,316.0,359.0,119.0,130.0,0
1337,20.0,17.0,4.0,5.0,12.0,4.0,6.0,6.0,3.0,1.0,1
1338,52.0,43.0,24.0,16.0,17.0,4.0,5.0,10.0,14.0,1.0,1
1339,7.0,11.0,4.0,2.0,15.0,7.0,7.0,13.0,11.0,3.0,0
1340,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1341,46.0,38.0,11.0,5.0,6.0,3.0,4.0,5.0,4.0,0.0,1
1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1343,11.0,10.0,7.0,3.0,13.0,8.0,1.0,6.0,5.0,1.0,0
1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1345,11.0,10.0,7.0,3.0,13.0,8.0,1.0,6.0,5.0,1.0,0
1346,18.0,14.0,6.0,1.0,22.0,9.0,6.0,7.0,12.0,1.0,0
1347,19.0,13.0,10.0,5.0,14.0,7.0,10.0,9.0,8.0,5.0,0
1348,25.0,23.0,14.0,7.0,37.0,26.0,10.0,22.0,19.0,7.0,1
1349,25.0,19.0,11.0,9.0,16.0,13.0,6.0,7.0,9.0,4.0,0
1350,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1351,16.0,14.0,11.0,5.0,18.0,13.0,4.0,8.0,4.0,2.0,1
1352,20.0,18.0,5.0,3.0,14.0,4.0,12.0,21.0,8.0,4.0,0
1353,9.0,4.0,4.0,2.0,8.0,6.0,1.0,3.0,3.0,2.0,0
1354,29.0,28.0,12.0,7.0,16.0,8.0,5.0,12.0,15.0,7.0,0
1355,9.0,4.0,4.0,2.0,8.0,6.0,1.0,3.0,3.0,2.0,0
1356,44.0,35.0,26.0,23.0,19.0,12.0,1.0,4.0,23.0,1.0,0
1357,12.0,14.0,4.0,4.0,7.0,0.0,0.0,1.0,2.0,0.0,1
1358,10.0,6.0,7.0,2.0,17.0,11.0,5.0,10.0,5.0,3.0,1
1359,31.0,22.0,5.0,5.0,8.0,3.0,1.0,2.0,3.0,0.0,1
1360,27.0,18.0,7.0,7.0,13.0,6.0,5.0,7.0,6.0,6.0,1
1361,20.0,17.0,4.0,3.0,10.0,9.0,4.0,5.0,7.0,4.0,0
1362,11.0,8.0,1.0,3.0,7.0,1.0,0.0,2.0,8.0,0.0,0
1363,38.0,31.0,18.0,18.0,16.0,10.0,10.0,14.0,9.0,1.0,1
1364,75.0,59.0,35.0,12.0,39.0,9.0,12.0,19.0,16.0,4.0,1
1365,11.0,7.0,4.0,1.0,12.0,5.0,4.0,6.0,4.0,1.0,1
1366,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
1367,38.0,31.0,18.0,18.0,16.0,10.0,10.0,14.0,9.0,1.0,1
1368,30.0,14.0,12.0,2.0,7.0,3.0,4.0,1.0,10.0,2.0,0
1369,19.0,9.0,4.0,3.0,17.0,12.0,2.0,4.0,3.0,2.0,0
1370,34.0,30.0,19.0,12.0,30.0,14.0,19.0,12.0,10.0,8.0,1
1371,9.0,3.0,0.0,0.0,17.0,10.0,7.0,6.0,2.0,5.0,0
1372,28.0,17.0,7.0,3.0,7.0,4.0,2.0,2.0,10.0,2.0,0
1373,29.0,20.0,6.0,2.0,4.0,1.0,2.0,4.0,14.0,0.0,0
1374,24.0,22.0,4.0,1.0,9.0,3.0,10.0,11.0,5.0,3.0,0
1375,15.0,13.0,7.0,7.0,5.0,2.0,1.0,5.0,9.0,1.0,0
1376,20.0,24.0,10.0,7.0,24.0,10.0,8.0,13.0,15.0,5.0,1
1377,61.0,63.0,26.0,5.0,94.0,27.0,71.0,100.0,3.0,22.0,0
1378,32.0,24.0,11.0,9.0,2.0,1.0,1.0,5.0,11.0,0.0,0
1379,39.0,21.0,11.0,7.0,3.0,0.0,1.0,0.0,4.0,0.0,1
1380,18.0,18.0,5.0,3.0,8.0,4.0,2.0,6.0,5.0,1.0,1
1381,31.0,15.0,15.0,2.0,10.0,5.0,0.0,5.0,9.0,1.0,0
1382,14.0,7.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1
1383,52.0,43.0,29.0,11.0,31.0,16.0,17.0,16.0,17.0,4.0,0
1384,14.0,7.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1
1385,52.0,43.0,29.0,11.0,31.0,16.0,17.0,16.0,17.0,4.0,0
1386,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1387,22.0,17.0,8.0,4.0,6.0,0.0,5.0,8.0,4.0,0.0,0
1388,19.0,9.0,14.0,5.0,18.0,10.0,10.0,3.0,7.0,3.0,0
1389,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1390,831.0,455.0,291.0,215.0,372.0,179.0,139.0,185.0,102.0,70.0,1
1391,12.0,9.0,1.0,2.0,13.0,3.0,5.0,8.0,1.0,2.0,0
1392,24.0,18.0,5.0,5.0,12.0,7.0,6.0,8.0,5.0,2.0,0
1393,13.0,10.0,10.0,6.0,5.0,3.0,4.0,10.0,6.0,3.0,0
1394,2.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,0
1395,27.0,26.0,17.0,6.0,13.0,9.0,7.0,3.0,14.0,2.0,0
1396,10.0,8.0,6.0,6.0,3.0,2.0,0.0,1.0,1.0,1.0,1
1397,12.0,9.0,1.0,2.0,13.0,3.0,5.0,8.0,1.0,2.0,0
1398,24.0,18.0,5.0,5.0,12.0,7.0,6.0,8.0,5.0,2.0,0
1399,13.0,10.0,10.0,6.0,5.0,3.0,4.0,10.0,6.0,3.0,0
1400,73.0,42.0,19.0,12.0,16.0,2.0,3.0,6.0,9.0,1.0,1
1401,32.0,26.0,18.0,18.0,38.0,16.0,28.0,30.0,7.0,9.0,1
1402,19.0,17.0,3.0,3.0,19.0,9.0,13.0,22.0,8.0,8.0,0
1403,46.0,41.0,25.0,23.0,47.0,11.0,11.0,28.0,20.0,6.0,0
1404,19.0,17.0,3.0,3.0,19.0,9.0,13.0,22.0,8.0,8.0,0
1405,46.0,41.0,25.0,23.0,47.0,11.0,11.0,28.0,20.0,6.0,0
1406,20.0,19.0,3.0,7.0,16.0,7.0,5.0,10.0,6.0,5.0,1
1407,13.0,12.0,5.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,0
1408,20.0,23.0,10.0,5.0,28.0,7.0,6.0,14.0,4.0,4.0,0
1409,4.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,2.0,2.0,0
1410,18.0,15.0,5.0,8.0,7.0,3.0,4.0,6.0,3.0,1.0,0
1411,22.0,27.0,7.0,8.0,20.0,8.0,6.0,12.0,9.0,3.0,0
1412,3.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0
1413,14.0,5.0,6.0,2.0,12.0,6.0,5.0,6.0,6.0,3.0,1
1414,20.0,12.0,4.0,6.0,18.0,8.0,6.0,11.0,5.0,7.0,0
1415,17.0,23.0,4.0,2.0,7.0,2.0,2.0,5.0,7.0,0.0,0
1416,24.0,29.0,4.0,6.0,5.0,1.0,1.0,4.0,6.0,1.0,0
1417,18.0,24.0,4.0,5.0,9.0,2.0,3.0,6.0,8.0,1.0,0
1418,14.0,10.0,6.0,3.0,7.0,5.0,4.0,5.0,4.0,0.0,1
1419,13.0,19.0,2.0,4.0,8.0,3.0,2.0,3.0,3.0,0.0,0
1420,23.0,11.0,9.0,10.0,11.0,2.0,8.0,7.0,2.0,3.0,0
1421,35.0,15.0,11.0,7.0,16.0,4.0,12.0,13.0,4.0,3.0,1
1422,21.0,11.0,8.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1
1423,19.0,19.0,4.0,6.0,7.0,7.0,3.0,4.0,8.0,3.0,0
1424,16.0,18.0,2.0,3.0,10.0,6.0,6.0,7.0,9.0,1.0,0
1425,30.0,18.0,6.0,7.0,9.0,7.0,2.0,6.0,5.0,2.0,1
1426,37.0,10.0,18.0,6.0,25.0,10.0,10.0,18.0,9.0,4.0,0
1427,24.0,12.0,7.0,3.0,8.0,3.0,6.0,5.0,5.0,1.0,1
1428,23.0,11.0,9.0,10.0,11.0,2.0,8.0,7.0,2.0,3.0,0
1429,35.0,15.0,11.0,7.0,16.0,4.0,12.0,13.0,4.0,3.0,1
1430,21.0,11.0,8.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1
1431,19.0,19.0,4.0,6.0,7.0,7.0,3.0,4.0,8.0,3.0,0
1432,2.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,0
1433,6.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0
1434,42.0,34.0,19.0,10.0,26.0,15.0,10.0,19.0,21.0,8.0,0
1435,12.0,9.0,3.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,0
1436,8.0,4.0,4.0,0.0,10.0,5.0,2.0,9.0,1.0,2.0,1
1437,11.0,12.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1
1438,21.0,13.0,6.0,4.0,8.0,3.0,3.0,6.0,9.0,2.0,0
1439,111.0,49.0,36.0,21.0,47.0,10.0,9.0,25.0,7.0,11.0,0
1440,16.0,13.0,3.0,3.0,14.0,5.0,7.0,9.0,8.0,3.0,0
1441,96.0,57.0,19.0,34.0,42.0,17.0,17.0,29.0,15.0,17.0,1
1442,672.0,460.0,260.0,206.0,491.0,248.0,155.0,191.0,97.0,77.0,0
1443,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0
1444,11.0,9.0,4.0,5.0,9.0,6.0,3.0,6.0,4.0,1.0,1
1445,96.0,57.0,19.0,34.0,42.0,17.0,17.0,29.0,15.0,17.0,1
1446,672.0,460.0,260.0,206.0,491.0,248.0,155.0,191.0,97.0,77.0,0
1447,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0
1448,11.0,9.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,0
1449,42.0,33.0,14.0,13.0,10.0,6.0,1.0,7.0,9.0,2.0,1
1450,1263.0,617.0,394.0,304.0,528.0,282.0,135.0,186.0,103.0,89.0,1
1451,978.0,515.0,375.0,283.0,506.0,295.0,253.0,317.0,112.0,93.0,1
1452,28.0,17.0,6.0,5.0,22.0,7.0,15.0,19.0,7.0,5.0,0
1453,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
1454,45.0,55.0,18.0,8.0,16.0,4.0,3.0,8.0,9.0,4.0,1
1455,13.0,8.0,5.0,2.0,9.0,10.0,3.0,7.0,3.0,0.0,1
1456,19.0,21.0,5.0,4.0,26.0,10.0,14.0,14.0,5.0,4.0,0
1457,978.0,515.0,375.0,283.0,506.0,295.0,253.0,317.0,112.0,93.0,1
1458,28.0,17.0,6.0,5.0,22.0,7.0,15.0,19.0,7.0,5.0,0
1459,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
1460,22.0,27.0,4.0,6.0,17.0,6.0,9.0,12.0,11.0,2.0,0
1461,22.0,22.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1
1462,26.0,18.0,11.0,4.0,11.0,2.0,3.0,5.0,5.0,4.0,0
1463,6.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,0.0,0
1464,26.0,18.0,11.0,4.0,11.0,2.0,3.0,5.0,5.0,4.0,0
1465,6.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,0.0,0
1466,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
1467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1468,34.0,20.0,12.0,7.0,18.0,11.0,7.0,12.0,6.0,4.0,0
1469,21.0,25.0,4.0,6.0,12.0,3.0,7.0,12.0,11.0,2.0,0
1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1471,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1472,6.0,9.0,2.0,2.0,5.0,2.0,3.0,7.0,0.0,2.0,1
1473,24.0,22.0,9.0,8.0,13.0,5.0,6.0,11.0,13.0,3.0,0
1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1475,23.0,17.0,6.0,3.0,22.0,13.0,5.0,10.0,7.0,6.0,1
1476,3.0,2.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0
1477,36.0,28.0,12.0,7.0,41.0,19.0,15.0,24.0,4.0,12.0,0
1478,29.0,26.0,11.0,7.0,8.0,6.0,6.0,7.0,12.0,3.0,0
1479,13.0,17.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,0.0,0
1480,22.0,11.0,10.0,9.0,13.0,8.0,10.0,12.0,6.0,3.0,0
1481,12.0,7.0,3.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0
1482,17.0,20.0,6.0,2.0,16.0,7.0,3.0,6.0,2.0,3.0,1
1483,46.0,46.0,6.0,4.0,3.0,1.0,12.0,17.0,13.0,0.0,0
1484,46.0,46.0,6.0,4.0,3.0,1.0,12.0,17.0,13.0,0.0,0
1485,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0
1486,19.0,21.0,4.0,5.0,12.0,3.0,2.0,5.0,2.0,3.0,1
1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1488,27.0,21.0,4.0,0.0,14.0,4.0,2.0,5.0,1.0,2.0,1
1489,15.0,9.0,5.0,1.0,3.0,1.0,2.0,3.0,6.0,1.0,0
1490,19.0,16.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1491,31.0,19.0,10.0,9.0,11.0,8.0,5.0,12.0,8.0,7.0,0
1492,27.0,17.0,5.0,5.0,3.0,3.0,2.0,3.0,8.0,0.0,0
1493,40.0,51.0,6.0,6.0,18.0,8.0,9.0,21.0,22.0,3.0,0
1494,21.0,18.0,3.0,5.0,16.0,6.0,6.0,15.0,5.0,2.0,0
1495,12.0,8.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0,1.0,0
1496,6.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1
1497,14.0,16.0,5.0,1.0,12.0,4.0,2.0,6.0,8.0,1.0,1
1498,14.0,17.0,4.0,2.0,13.0,5.0,4.0,3.0,7.0,3.0,1
1499,50.0,55.0,10.0,9.0,2.0,0.0,3.0,2.0,6.0,0.0,1
